,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
797,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.01,1.5959,0.6751,15
798,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.15,1.5959,0.608,48
799,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.15,1.5971,0.6221,23
800,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,258,0.01,0.1,1.5977,0.5935,36
801,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.01,1.5978,0.6572,22
802,[256],"[(256, 'leaky_relu')]",0.1,0.96,512,0.01,0.1,1.5978,0.6576,20
803,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.5981,0.6369,24
804,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.1,1.5984,0.6622,19
805,[256],"[(256, 'silu')]",0.1,0.975,512,0.01,0.1,1.5987,0.6785,17
806,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.1,1.5987,0.5966,31
807,[256],"[(256, 'leaky_relu')]",0.3,0.95,258,0.01,0.01,1.5988,0.6609,17
808,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.01,1.5995,0.6652,15
809,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.5998,0.6564,18
810,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.1,1.6001,0.6786,18
811,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,512,0.01,0.15,1.6004,0.6522,20
812,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.1,1.6007,0.6218,22
813,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.01,1.6022,0.601,52
814,[512],"[(512, 'gelu')]",0.1,0.96,512,0.01,0.01,1.6038,0.6696,16
815,[256],"[(256, 'silu')]",0.1,0.96,512,0.01,0.1,1.6043,0.6596,16
816,[512],"[(512, 'silu')]",0.1,0.975,258,0.01,0.01,1.6047,0.6823,13
817,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.15,1.6048,0.6624,18
818,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.01,1.6052,0.6865,15
819,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.1,1.6054,0.6373,18
820,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.2,1.606,0.6533,19
821,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.01,1.6076,0.7001,16
822,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.6078,0.6606,21
823,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.1,1.6082,0.635,70
824,[256],"[(256, 'silu')]",0.1,0.96,512,0.01,0.15,1.6083,0.6586,15
825,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.6095,0.6578,23
826,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,258,0.01,0.2,1.6098,0.6544,16
827,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.01,1.61,0.675,15
828,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.01,1.6102,0.6775,16
829,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.6104,0.6552,16
830,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.15,1.6108,0.641,23
831,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.01,1.6112,0.6666,17
832,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.01,1.612,0.6308,25
833,[256],"[(256, 'gelu')]",0.1,0.9,512,0.01,0.1,1.6122,0.6513,16
834,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.15,1.6123,0.6551,20
835,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.2,1.6123,0.6543,20
836,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.6124,0.6399,21
837,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.6127,0.6648,21
838,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.01,1.6143,0.6825,15
839,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.1,1.6145,0.656,24
840,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.1,1.6166,0.5952,44
841,[256],"[(256, 'gelu')]",0.3,0.95,258,0.01,0.01,1.6176,0.668,15
842,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.01,1.6182,0.5883,37
843,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.01,1.6185,0.6069,32
844,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.1,1.6191,0.6472,71
845,[256],"[(256, 'leaky_relu')]",0.5,0.96,258,0.01,0.01,1.6193,0.6529,23
846,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.01,1.6196,0.6056,31
847,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.15,1.6198,0.6517,32
848,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.01,1.6204,0.6992,15
849,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.01,1.6206,0.6352,23
850,[512],"[(512, 'leaky_relu')]",0.3,0.975,258,0.01,0.01,1.621,0.6784,17
851,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.15,1.6213,0.645,20
852,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,258,0.01,0.2,1.6214,0.6323,15
853,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,512,0.01,0.01,1.6223,0.6274,47
854,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.15,1.6225,0.6372,18
855,[256],"[(256, 'silu')]",0.1,0.95,258,0.01,0.01,1.6233,0.6745,15
856,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.01,1.6233,0.6252,47
857,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.01,1.6234,0.6151,18
858,[256],"[(256, 'leaky_relu')]",0.1,0.9,512,0.01,0.01,1.6238,0.6558,17
859,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.6241,0.6449,20
860,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.1,1.6245,0.6411,85
861,[256],"[(256, 'gelu')]",0.1,0.96,512,0.01,0.01,1.6253,0.6562,17
862,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.6253,0.6415,20
863,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.01,1.6255,0.6666,15
864,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.01,1.6265,0.6937,13
865,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.15,1.6266,0.5768,36
866,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.6274,0.6616,16
867,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.15,1.6275,0.6384,21
868,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.628,0.6369,19
869,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.01,1.628,0.6302,26
870,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.01,1.6283,0.6734,29
871,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.1,1.6285,0.6336,27
872,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.01,1.6295,0.6344,19
873,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.01,1.6295,0.6101,18
874,[256],"[(256, 'gelu')]",0.1,0.975,512,0.01,0.01,1.6296,0.6484,17
875,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.1,1.6301,0.6658,33
876,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,258,0.01,0.01,1.6301,0.6062,35
877,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.6305,0.6234,22
878,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.1,1.6305,0.6562,21
879,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.01,1.6314,0.5988,40
880,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.01,1.632,0.6605,16
881,[256],"[(256, 'silu')]",0.3,0.975,258,0.01,0.01,1.6323,0.6812,18
882,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,258,0.01,0.1,1.6324,0.6546,15
883,[256],"[(256, 'gelu')]",0.1,0.9,258,0.01,0.1,1.6328,0.6439,17
884,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,258,0.01,0.15,1.6332,0.5903,31
885,[256],"[(256, 'silu')]",0.3,0.96,258,0.01,0.01,1.6353,0.6583,15
886,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.01,1.6355,0.6475,18
887,[512],"[(512, 'leaky_relu')]",0.1,0.975,512,0.01,0.01,1.6364,0.6769,16
888,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.6382,0.6512,24
889,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.1,1.6386,0.6616,25
890,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.01,1.6394,0.6453,21
891,[256],"[(256, 'gelu')]",0.3,0.96,258,0.01,0.01,1.6397,0.666,15
892,[256],"[(256, 'silu')]",0.1,0.9,512,0.01,0.01,1.6411,0.6551,17
893,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.01,1.6416,0.6166,61
894,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.6422,0.6527,24
895,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,258,0.01,0.15,1.6422,0.6459,15
896,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.01,1.6427,0.6299,18
897,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.01,1.6431,0.6324,25
898,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.1,1.6432,0.6282,23
899,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.01,1.6433,0.674,14
900,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,512,0.01,0.1,1.6434,0.6482,17
901,[256],"[(256, 'gelu')]",0.5,0.96,258,0.01,0.01,1.6434,0.6656,19
902,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.01,1.6436,0.5787,35
903,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.2,1.6444,0.6472,20
904,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.2,1.6447,0.6373,25
905,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.1,1.6455,0.6634,21
906,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.01,1.6458,0.5932,28
907,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.01,1.6466,0.6123,48
908,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.01,1.6466,0.6665,16
909,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.15,1.647,0.6406,24
910,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,258,0.01,0.15,1.6489,0.6513,19
911,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.01,1.649,0.6153,53
912,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.01,1.649,0.5837,44
913,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.6494,0.65,19
914,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,512,0.01,0.1,1.6498,0.646,16
915,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.01,1.6499,0.6303,19
916,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.15,1.6511,0.6351,19
917,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.01,1.6518,0.6179,62
918,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.01,1.6522,0.6184,58
919,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.01,1.6522,0.6394,19
920,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.1,1.6524,0.6098,35
921,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.1,1.6532,0.6554,18
922,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.1,1.6559,0.6025,55
923,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.6582,0.648,18
924,[256],"[(256, 'silu')]",0.1,0.9,258,0.01,0.1,1.6599,0.6694,13
925,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.01,1.6608,0.6486,27
926,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.15,1.6618,0.6397,18
927,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.15,1.6634,0.6384,21
928,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.15,1.6651,0.6431,15
929,[256],"[(256, 'silu')]",0.1,0.95,512,0.01,0.01,1.6669,0.6528,16
930,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.01,1.6674,0.6083,72
931,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.1,1.6677,0.6132,63
932,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.2,1.6678,0.6258,18
933,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.01,1.6682,0.5753,37
934,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.01,1.67,0.6605,20
935,[256],"[(256, 'gelu')]",0.1,0.96,258,0.01,0.01,1.6702,0.6806,14
936,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.01,1.6707,0.608,60
937,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.01,1.6708,0.5824,43
938,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.01,1.6716,0.669,16
939,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.6732,0.63,35
940,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.01,1.6744,0.6306,28
941,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.01,1.6748,0.6231,25
942,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,512,0.01,0.15,1.6751,0.6495,16
943,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.01,1.6755,0.6229,19
944,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,512,0.01,0.01,1.6756,0.6602,19
945,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.01,1.6763,0.604,50
946,[256],"[(256, 'silu')]",0.3,0.9,258,0.01,0.01,1.6765,0.6507,17
947,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.15,1.6781,0.6674,19
948,[256],"[(256, 'leaky_relu')]",0.1,0.96,512,0.01,0.01,1.6784,0.6592,19
949,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,258,0.01,0.2,1.6803,0.632,18
950,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.1,1.6828,0.6607,18
951,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.01,1.683,0.5895,44
952,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.1,1.6846,0.6471,24
953,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.01,1.6856,0.6218,44
954,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.01,1.6878,0.67,17
955,[256],"[(256, 'leaky_relu')]",0.1,0.9,258,0.01,0.01,1.6882,0.6473,15
956,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.01,1.6884,0.6054,74
957,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.01,1.6885,0.6187,20
958,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.01,1.6886,0.6174,22
959,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.1,1.6918,0.6457,22
960,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,512,0.01,0.15,1.6933,0.651,19
961,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.01,1.6936,0.6386,24
962,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.01,1.694,0.6256,25
963,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.1,1.6943,0.6497,19
964,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.1,1.697,0.6596,20
965,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.01,1.699,0.6533,18
966,[256],"[(256, 'silu')]",0.1,0.96,258,0.01,0.01,1.7016,0.6742,15
967,[256],"[(256, 'gelu')]",0.1,0.95,258,0.01,0.01,1.702,0.6616,14
968,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,512,0.01,0.1,1.7034,0.634,20
969,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.01,1.7038,0.6037,50
970,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.1,1.7038,0.6368,20
971,[256],"[(256, 'gelu')]",0.1,0.95,512,0.01,0.01,1.7082,0.6497,17
972,[256],"[(256, 'gelu')]",0.1,0.9,258,0.01,0.01,1.7125,0.6528,15
973,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.1,1.7132,0.637,17
974,[256],"[(256, 'silu')]",0.3,0.95,258,0.01,0.01,1.7133,0.6688,17
975,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.01,1.7137,0.584,37
976,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.7151,0.6474,31
977,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.01,1.7159,0.5953,20
978,[256],"[(256, 'leaky_relu')]",0.1,0.95,258,0.01,0.01,1.7168,0.6604,16
979,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.7177,0.6434,17
980,[256],"[(256, 'gelu')]",0.3,0.975,258,0.01,0.01,1.7179,0.6333,15
981,[256],"[(256, 'gelu')]",0.1,0.975,258,0.01,0.01,1.7196,0.665,16
982,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.1,1.7198,0.6551,17
983,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.1,1.7202,0.6288,16
984,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.01,1.7204,0.6694,22
985,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.1,1.7226,0.6366,26
986,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,512,0.01,0.01,1.727,0.6148,17
987,[256],"[(256, 'leaky_relu')]",0.1,0.95,512,0.01,0.01,1.7283,0.6596,17
988,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,258,0.01,0.1,1.7288,0.6269,15
989,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.1,1.7306,0.6367,18
990,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.1,1.7311,0.6358,19
991,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.01,1.7316,0.642,20
992,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,258,0.01,0.15,1.7323,0.6441,17
993,[256],"[(256, 'leaky_relu')]",0.1,0.96,258,0.01,0.01,1.7323,0.6496,17
994,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.15,1.7325,0.6236,18
995,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.01,1.733,0.6687,17
996,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.1,1.7333,0.6506,18
997,[256],"[(256, 'leaky_relu')]",0.1,0.975,258,0.01,0.01,1.7336,0.664,14
998,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.2,1.734,0.6358,17
999,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.01,1.737,0.6471,18
1000,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.95,258,0.01,0.01,1.7373,0.6403,27
1001,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.1,1.7384,0.6444,25
1002,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.15,1.7398,0.6375,17
1003,[256],"[(256, 'silu')]",0.1,0.975,258,0.01,0.01,1.7406,0.6801,15
1004,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.01,1.7424,0.6387,28
1005,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.1,1.7464,0.6333,18
1006,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,258,0.01,0.1,1.7475,0.6248,16
1007,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.01,1.748,0.6569,19
1008,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.01,1.7539,0.6525,28
1009,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.01,1.7632,0.6286,22
1010,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.1,1.7639,0.6298,21
1011,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.01,1.7752,0.6267,24
1012,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,512,0.01,0.01,1.7777,0.66,20
1013,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.01,1.7794,0.5958,54
1014,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.7811,0.6291,17
1015,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.7812,0.6342,18
1016,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.7823,0.6471,17
1017,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.7908,0.6416,16
1018,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,512,0.01,0.01,1.7911,0.625,18
1019,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.01,1.7923,0.6467,22
1020,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.796,0.6389,19
1021,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.1,1.7963,0.6464,31
1022,[256],"[(256, 'silu')]",0.1,0.9,258,0.01,0.01,1.7983,0.6663,14
1023,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.01,1.8,0.6221,21
1024,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.1,1.8013,0.6379,19
1025,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.01,1.8061,0.6467,15
1026,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.1,1.8066,0.6456,16
1027,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.8122,0.64,17
1028,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,258,0.01,0.01,1.8154,0.6138,16
1029,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.975,512,0.01,0.01,1.8169,0.6153,17
1030,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.01,1.8174,0.6155,25
1031,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,512,0.01,0.01,1.8226,0.6488,20
1032,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,258,0.01,0.1,1.8311,0.6378,17
1033,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.01,1.8398,0.6587,16
1034,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.01,1.8426,0.6153,17
1035,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.01,1.8429,0.6315,16
1036,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.01,1.8499,0.6356,15
1037,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.15,1.861,0.6492,18
1038,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,258,0.01,0.01,1.8739,0.6274,14
1039,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.96,512,0.01,0.01,1.8767,0.6487,20
