,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
281,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.25,1.3815,0.7015,16
282,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.1,1.3816,0.6988,21
283,[512],"[(512, 'leaky_relu')]",0.5,0.95,258,0.01,0.2,1.3816,0.6945,21
284,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.2,1.3819,0.6819,15
285,[1024],"[(1024, 'gelu')]",0.5,0.96,512,0.01,0.15,1.3822,0.6891,17
286,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,512,0.01,0.2,1.3823,0.6941,23
287,[512],"[(512, 'silu')]",0.5,0.95,258,0.01,0.2,1.3826,0.6964,17
288,[1024],"[(1024, 'silu')]",0.5,0.95,258,0.01,0.15,1.3826,0.6816,16
289,[512],"[(512, 'gelu')]",0.1,0.96,512,0.01,0.25,1.3827,0.674,45
290,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.2,1.3831,0.698,16
291,[512],"[(512, 'leaky_relu')]",0.5,0.9,512,0.01,0.1,1.3837,0.6934,23
292,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.3839,0.686,18
293,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.25,1.3841,0.6594,50
294,[1024],"[(1024, 'gelu')]",0.3,0.975,258,0.01,0.15,1.3843,0.6935,16
295,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.3852,0.6735,18
296,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,512,0.01,0.1,1.3855,0.699,19
297,[512],"[(512, 'leaky_relu')]",0.5,0.975,258,0.01,0.15,1.3859,0.6757,19
298,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.2,1.3859,0.6883,16
299,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.386,0.6917,19
300,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.3862,0.6981,17
301,[512],"[(512, 'leaky_relu')]",0.3,0.975,258,0.01,0.25,1.3869,0.6764,16
302,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.3871,0.6967,16
303,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.2,1.3873,0.6776,17
304,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.3878,0.6866,18
305,[512],"[(512, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.3884,0.6666,15
306,[512],"[(512, 'gelu')]",0.5,0.975,512,0.01,0.2,1.3885,0.6867,26
307,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.3886,0.6868,19
308,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.1,1.3889,0.6933,17
309,[512],"[(512, 'gelu')]",0.5,0.95,258,0.01,0.2,1.389,0.6794,17
310,[512],"[(512, 'leaky_relu')]",0.5,0.975,512,0.01,0.1,1.3891,0.6769,19
311,[1024],"[(1024, 'gelu')]",0.1,0.95,258,0.01,0.1,1.3896,0.6968,15
312,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.15,1.3896,0.6973,15
313,[512],"[(512, 'leaky_relu')]",0.5,0.9,258,0.01,0.2,1.3898,0.6878,21
314,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.3899,0.6914,20
315,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.25,1.3903,0.6496,22
316,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.2,1.3911,0.6958,20
317,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.15,1.3911,0.691,16
318,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.25,1.3915,0.6601,30
319,[1024],"[(1024, 'silu')]",0.5,0.95,258,0.01,0.2,1.3917,0.6906,21
320,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.392,0.6733,16
321,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.15,1.3922,0.6947,13
322,[512],"[(512, 'leaky_relu')]",0.5,0.95,258,0.01,0.15,1.3932,0.6917,19
323,[1024],"[(1024, 'gelu')]",0.5,0.95,258,0.01,0.2,1.3934,0.6938,19
324,[1024],"[(1024, 'gelu')]",0.5,0.96,258,0.01,0.25,1.3935,0.6722,16
325,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.15,1.3937,0.69,15
326,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.2,1.3937,0.6912,14
327,[512],"[(512, 'silu')]",0.5,0.95,512,0.01,0.1,1.3938,0.6715,19
328,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.2,1.3943,0.6801,19
329,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.25,1.3944,0.6839,23
330,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.2,1.3945,0.6865,16
331,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,512,0.01,0.2,1.3948,0.6906,17
332,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.15,1.3955,0.684,18
333,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.3962,0.6969,14
334,[1024],"[(1024, 'gelu')]",0.1,0.975,258,0.01,0.1,1.3964,0.6889,15
335,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.3967,0.6692,17
336,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.3969,0.694,18
337,[512],"[(512, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.3974,0.6739,16
338,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.2,1.3977,0.6734,15
339,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.15,1.3985,0.6954,14
340,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.1,1.399,0.6713,19
341,[1024],"[(1024, 'silu')]",0.1,0.96,512,0.01,0.2,1.3992,0.6781,15
342,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.25,1.3993,0.7005,15
343,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,258,0.01,0.25,1.3996,0.6681,16
344,[512],"[(512, 'silu')]",0.1,0.96,512,0.01,0.25,1.3997,0.6918,17
345,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.15,1.4003,0.6765,18
346,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.2,1.4007,0.6935,16
347,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.4009,0.6862,20
348,[1024],"[(1024, 'gelu')]",0.1,0.95,258,0.01,0.15,1.4011,0.6915,17
349,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.2,1.4012,0.6922,15
350,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.25,1.4021,0.686,16
351,[512],"[(512, 'gelu')]",0.5,0.95,258,0.01,0.15,1.4026,0.6714,24
352,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.403,0.6926,14
353,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.2,1.4033,0.6873,17
354,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.15,1.4036,0.6695,17
355,[1024],"[(1024, 'gelu')]",0.5,0.95,512,0.01,0.1,1.4038,0.6793,17
356,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.2,1.4041,0.6911,15
357,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.15,1.4043,0.6585,14
358,[512],"[(512, 'silu')]",0.3,0.975,258,0.01,0.2,1.4044,0.6797,14
359,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.2,1.4045,0.6609,27
360,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.1,1.4045,0.6809,21
361,[1024],"[(1024, 'silu')]",0.3,0.95,512,0.01,0.1,1.4047,0.6833,18
362,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.25,1.4047,0.6755,21
363,[512],"[(512, 'leaky_relu')]",0.5,0.975,258,0.01,0.25,1.4048,0.6587,22
364,[512],"[(512, 'silu')]",0.5,0.95,258,0.01,0.1,1.4048,0.6738,16
365,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.405,0.6776,21
366,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.15,1.4052,0.707,19
367,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.2,1.4052,0.6794,15
368,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.25,1.4055,0.6911,16
369,[512],"[(512, 'gelu')]",0.5,0.95,512,0.01,0.1,1.4056,0.6789,21
370,[1024],"[(1024, 'silu')]",0.3,0.975,512,0.01,0.15,1.4057,0.6823,16
371,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.25,1.4062,0.6606,54
372,[512],"[(512, 'gelu')]",0.1,0.96,512,0.01,0.15,1.4063,0.6855,16
373,[1024],"[(1024, 'gelu')]",0.5,0.96,512,0.01,0.1,1.4067,0.6984,19
374,[512],"[(512, 'gelu')]",0.5,0.9,512,0.01,0.1,1.4075,0.6827,20
375,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.15,1.4079,0.695,18
376,[1024],"[(1024, 'silu')]",0.1,0.96,258,0.01,0.15,1.4082,0.7011,15
377,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.15,1.4082,0.6881,17
378,[1024],"[(1024, 'gelu')]",0.3,0.9,512,0.01,0.1,1.4083,0.6799,17
379,[1024],"[(1024, 'gelu')]",0.5,0.95,258,0.01,0.1,1.4085,0.7008,17
380,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.4085,0.7018,21
381,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.25,1.4088,0.6833,24
382,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,258,0.01,0.1,1.4093,0.6961,18
383,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.2,1.4095,0.6878,15
384,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.25,1.4101,0.6712,18
385,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.25,1.4104,0.6756,17
386,[1024],"[(1024, 'gelu')]",0.1,0.9,258,0.01,0.1,1.4105,0.6892,14
387,[1024],"[(1024, 'gelu')]",0.5,0.975,512,0.01,0.1,1.4108,0.6805,19
388,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.25,1.4111,0.6484,25
389,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.15,1.4115,0.6908,15
390,[1024],"[(1024, 'gelu')]",0.3,0.95,258,0.01,0.2,1.4119,0.6971,13
391,[512],"[(512, 'gelu')]",0.1,0.96,258,0.01,0.15,1.4121,0.6907,16
392,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.2,1.4123,0.6862,17
393,[1024],"[(1024, 'silu')]",0.3,0.9,258,0.01,0.1,1.4124,0.6875,15
394,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.25,1.4127,0.6561,21
395,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.25,1.4132,0.6776,29
396,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.4149,0.6964,20
397,[512],"[(512, 'silu')]",0.1,0.975,258,0.01,0.15,1.4153,0.6888,14
398,[1024],"[(1024, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.4156,0.6867,17
399,[512],"[(512, 'gelu')]",0.1,0.95,512,0.01,0.25,1.4159,0.6901,17
400,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.416,0.6798,15
401,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.9,258,0.01,0.25,1.4165,0.6412,68
402,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.25,1.4166,0.6344,56
403,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.1,1.4168,0.6915,20
404,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.2,1.4175,0.67,26
405,[512],"[(512, 'leaky_relu')]",0.3,0.975,512,0.01,0.1,1.4177,0.6812,17
406,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.15,1.4182,0.6778,23
407,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.15,1.4187,0.6878,21
408,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.25,1.4199,0.6812,16
409,[512],"[(512, 'silu')]",0.5,0.9,258,0.01,0.1,1.4207,0.6852,16
410,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.4209,0.6802,17
411,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.15,1.4209,0.6893,17
412,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.2,1.421,0.6818,15
413,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.2,1.4212,0.6699,17
414,[1024],"[(1024, 'gelu')]",0.1,0.96,512,0.01,0.1,1.4217,0.6711,18
415,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.15,1.4217,0.7039,15
416,[512],"[(512, 'silu')]",0.3,0.95,258,0.01,0.1,1.4219,0.6851,16
417,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.1,1.4219,0.691,16
418,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.25,1.4221,0.6739,37
419,[512],"[(512, 'leaky_relu')]",0.5,0.9,258,0.01,0.15,1.4222,0.6883,19
420,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.4225,0.6829,17
421,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,512,0.01,0.1,1.4228,0.6935,19
422,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.4228,0.6796,20
423,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.2,1.4229,0.6863,14
424,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.15,1.4231,0.6808,20
425,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.15,1.4231,0.6883,18
426,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.2,1.4236,0.6822,19
427,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.2,1.4243,0.6898,19
428,[1024],"[(1024, 'gelu')]",0.1,0.975,512,0.01,0.2,1.4244,0.6805,18
429,[1024],"[(1024, 'leaky_relu')]",0.1,0.95,512,0.01,0.1,1.4245,0.688,16
430,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.15,1.4255,0.6694,13
431,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.1,1.4257,0.6943,20
432,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.25,1.4259,0.64,21
433,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.15,1.4261,0.6455,27
434,[512],"[(512, 'gelu')]",0.5,0.96,258,0.01,0.1,1.4261,0.6726,17
435,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.1,1.4267,0.6845,16
436,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.1,1.4275,0.6919,18
437,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.2,1.4276,0.6817,15
438,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.2,1.4283,0.6658,71
439,[1024],"[(1024, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.4293,0.688,17
440,[1024],"[(1024, 'gelu')]",0.3,0.9,258,0.01,0.15,1.4301,0.7058,14
441,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.15,1.4304,0.6913,16
442,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.431,0.6873,18
443,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.25,1.432,0.6597,71
444,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.25,1.4331,0.6594,33
445,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.4333,0.6722,16
446,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.2,1.4335,0.6428,23
447,[1024],"[(1024, 'silu')]",0.1,0.9,258,0.01,0.2,1.4336,0.6968,52
448,[1024],"[(1024, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.4338,0.6721,15
449,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.2,1.4341,0.6446,60
450,[1024],"[(1024, 'gelu')]",0.3,0.95,512,0.01,0.1,1.4341,0.6699,19
451,[1024],"[(1024, 'silu')]",0.5,0.975,258,0.01,0.1,1.4343,0.6861,14
452,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.4345,0.6689,16
453,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.96,258,0.01,0.25,1.4346,0.6412,38
454,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.25,1.4353,0.6428,60
455,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.25,1.4353,0.6351,38
456,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.25,1.4355,0.6815,21
457,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.25,1.4355,0.6497,37
458,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.2,1.4356,0.6494,22
459,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.4363,0.684,19
460,[1024],"[(1024, 'gelu')]",0.5,0.9,258,0.01,0.1,1.4369,0.6846,17
461,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.15,1.4369,0.6823,14
462,[1024],"[(1024, 'silu')]",0.3,0.975,258,0.01,0.15,1.4377,0.6844,15
463,[1024],"[(1024, 'silu')]",0.5,0.9,512,0.01,0.1,1.4379,0.7116,24
464,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.25,1.4379,0.6797,17
465,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.4389,0.6749,16
466,[1024],"[(1024, 'leaky_relu')]",0.5,0.96,258,0.01,0.15,1.4397,0.6924,22
467,[512],"[(512, 'gelu')]",0.3,0.9,258,0.01,0.15,1.4402,0.6931,16
468,[512],"[(512, 'leaky_relu')]",0.5,0.9,258,0.01,0.1,1.4406,0.6855,21
469,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.25,1.4413,0.6486,28
470,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.1,0.975,512,0.01,0.25,1.4413,0.6789,18
471,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.4414,0.6745,19
472,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.2,1.4414,0.6444,54
473,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.1,1.4417,0.6824,14
474,[1024],"[(1024, 'gelu')]",0.3,0.95,512,0.01,0.15,1.4435,0.6899,19
475,[1024],"[(1024, 'leaky_relu')]",0.3,0.9,258,0.01,0.15,1.4437,0.695,14
476,[1024],"[(1024, 'silu')]",0.1,0.95,512,0.01,0.2,1.444,0.6854,16
477,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.15,1.444,0.6925,15
478,[512],"[(512, 'leaky_relu')]",0.5,0.95,512,0.01,0.15,1.4442,0.6723,23
479,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.25,1.4443,0.6766,16
480,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.25,1.4444,0.6561,27
481,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.25,1.4447,0.6552,33
482,[1024],"[(1024, 'silu')]",0.3,0.9,512,0.01,0.1,1.4448,0.6879,19
483,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.96,512,0.01,0.25,1.4449,0.6452,50
484,[512],"[(512, 'gelu')]",0.3,0.975,512,0.01,0.1,1.445,0.6948,24
485,[1024],"[(1024, 'silu')]",0.1,0.96,512,0.01,0.1,1.4451,0.6997,15
486,[1024],"[(1024, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.4452,0.6872,15
487,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.15,1.4453,0.6725,17
488,[1024],"[(1024, 'gelu')]",0.5,0.96,258,0.01,0.1,1.4454,0.69,21
489,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.2,1.4461,0.6784,21
490,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.4466,0.6748,29
491,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.15,1.4468,0.6223,45
492,[1024],"[(1024, 'silu')]",0.1,0.95,258,0.01,0.1,1.4468,0.6848,15
493,[512],"[(512, 'leaky_relu')]",0.1,0.975,512,0.01,0.15,1.447,0.6954,17
494,[1024],"[(1024, 'silu')]",0.1,0.975,258,0.01,0.1,1.4472,0.6934,13
495,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.2,1.4472,0.6689,44
496,[1024],"[(1024, 'silu')]",0.5,0.96,258,0.01,0.15,1.4476,0.6813,19
497,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.15,1.4479,0.7054,15
498,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.15,1.4495,0.6861,16
499,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.1,1.4498,0.6988,17
500,[512],"[(512, 'silu')]",0.5,0.9,512,0.01,0.1,1.4498,0.691,22
501,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.15,1.4501,0.6743,14
502,[512],"[(512, 'gelu')]",0.1,0.95,258,0.01,0.15,1.4504,0.689,14
503,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.15,1.4508,0.6492,25
504,[1024],"[(1024, 'gelu')]",0.1,0.9,512,0.01,0.15,1.4509,0.6842,15
505,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.25,1.4511,0.6203,47
506,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.4512,0.691,16
507,[1024],"[(1024, 'leaky_relu')]",0.3,0.975,258,0.01,0.1,1.4514,0.6743,15
508,[1024],"[(1024, 'silu')]",0.5,0.9,258,0.01,0.1,1.4514,0.7015,19
509,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.4519,0.6703,16
510,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.4519,0.6583,23
511,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.1,1.4524,0.6864,15
512,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.2,1.4525,0.6548,24
513,[512],"[(512, 'gelu')]",0.5,0.975,258,0.01,0.1,1.4533,0.6851,20
514,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.25,1.4536,0.6215,41
515,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,258,0.01,0.15,1.4536,0.6397,20
516,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.1,0.9,512,0.01,0.25,1.4538,0.6619,20
517,[1024],"[(1024, 'gelu')]",0.1,0.96,258,0.01,0.1,1.4538,0.6872,13
518,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.25,1.4538,0.6577,24
519,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.2,1.4542,0.6352,26
520,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.4546,0.6514,26
521,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.15,1.4552,0.6673,18
522,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.2,1.4554,0.6548,23
523,[1024],"[(1024, 'leaky_relu')]",0.1,0.975,512,0.01,0.1,1.4556,0.6993,15
524,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.1,1.4557,0.6865,13
525,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,512,0.01,0.2,1.4557,0.6697,24
526,[1024],"[(1024, 'gelu')]",0.1,0.95,512,0.01,0.1,1.4561,0.6893,15
527,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.15,1.4563,0.672,16
528,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.25,1.4565,0.6589,20
529,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.2,1.4565,0.6543,27
530,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.25,1.4567,0.6629,29
531,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.2,1.4571,0.6274,49
532,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.1,1.4571,0.6801,19
533,[1024],"[(1024, 'silu')]",0.1,0.9,512,0.01,0.15,1.4575,0.6887,15
534,[512→64],"[(512, 'leaky_relu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.2,1.4576,0.6596,33
535,[1024],"[(1024, 'leaky_relu')]",0.5,0.975,258,0.01,0.15,1.4576,0.6768,16
536,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.4582,0.6549,26
537,[1024],"[(1024, 'gelu')]",0.5,0.975,258,0.01,0.1,1.4583,0.6817,15
538,[1024],"[(1024, 'gelu')]",0.3,0.96,512,0.01,0.1,1.4585,0.6817,17
539,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.4587,0.6975,17
540,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.25,1.4592,0.6543,32
541,[512→64],"[(512, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.2,1.4597,0.6453,37
542,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.1,1.4598,0.6777,19
543,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.1,1.4609,0.6892,17
544,[1024],"[(1024, 'gelu')]",0.3,0.95,258,0.01,0.15,1.4613,0.6804,13
545,[1024],"[(1024, 'leaky_relu')]",0.5,0.9,258,0.01,0.15,1.4614,0.6709,17
546,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.4619,0.6879,14
547,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.25,1.4621,0.6304,40
548,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.1,1.4623,0.6916,14
549,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.1,1.4625,0.6831,15
550,[1024],"[(1024, 'silu')]",0.3,0.95,258,0.01,0.15,1.4627,0.6867,15
